drug_name,smiles,inchikey,status,resolved_name
BENZBROMARONE,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,WHQCHUCQKNIQEC-UHFFFAOYSA-N,OK,BENZBROMARONE
BENZETHONIUM CHLORIDE,,,Manual,BENZETHONIUM CHLORIDE
BENZOCAINE,CCOC(=O)C1=CC=C(C=C1)N,BLFLLBZGZJTVJG-UHFFFAOYSA-N,OK,BENZOCAINE
BENZOIC ACID,C1=CC=C(C=C1)C(=O)O,WPYMKLBDIGXBTP-UHFFFAOYSA-N,OK,BENZOIC ACID
BENZTROPINE MESYLATE,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4.CS(=O)(=O)O,CPFJLLXFNPCTDW-UHFFFAOYSA-N,OK,BENZTROPINE MESYLATE
BENZYDAMINE HYDROCHLORIDE,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3.Cl,HNNIWKQLJSNAEQ-UHFFFAOYSA-N,OK,BENZYDAMINE HYDROCHLORIDE
BEPHENIUM HYDROXYNAPHTHOATE,C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CC=C2.C1=CC=C2C=C(C(=CC2=C1)C(=O)O)[O-],PMPQCPQAHTXCDK-UHFFFAOYSA-M,OK,BEPHENIUM HYDROXYNAPHTHOATE
BEPOTASTINE BESILATE,C1CN(CCC1OC(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CCCC(=O)O.C1=CC=C(C=C1)S(=O)(=O)O,UDGHXQPQKQPSBB-BOXHHOBZSA-N,OK,BEPOTASTINE BESILATE
BEPRIDIL,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,UIEATEWHFDRYRU-UHFFFAOYSA-N,OK,BEPRIDIL
BERBERINE,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,YBHILYKTIRIUTE-UHFFFAOYSA-N,OK,BERBERINE
BERBERINE CHLORIDE,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],VKJGBAJNNALVAV-UHFFFAOYSA-M,OK,BERBERINE CHLORIDE
BERGAPTEN,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,BGEBZHIAGXMEMV-UHFFFAOYSA-N,OK,BERGAPTEN
BERGENIN,COC1=C(C=C2C(=C1O)C3C(C(C(C(O3)CO)O)O)OC2=O)O,YWJXCIXBAKGUKZ-HJJNZUOJSA-N,OK,BERGENIN
BESTATIN,CC(C)CC(C(=O)O)NC(=O)C(C(CC1=CC=CC=C1)N)O,VGGGPCQERPFHOB-RDBSUJKOSA-N,OK,BESTATIN
BET-BAY 002,CC1=NN=C2N1C3=CC=CC=C3C(=CC2CC4=NN=C(O4)C)C5=CC=C(C=C5)Cl,AGYIAWHWIUZNSD-INIZCTEOSA-N,OK,BET-BAY 002
BETA-CAROTENE,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C,OENHQHLEOONYIE-JLTXGRSLSA-N,OK,BETA-CAROTENE
BETA-LAPACHONE,CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C,QZPQTZZNNJUOLS-UHFFFAOYSA-N,OK,BETA-LAPACHONE
BETA-NARCOTINE,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,AKNNEGZIBPJZJG-QZTJIDSGSA-N,OK,BETA-NARCOTINE
BETA-SITOSTEROL,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,KZJWDPNRJALLNS-VJSFXXLFSA-N,OK,BETA-SITOSTEROL
BETAHISTINE DIHYDROCHLORIDE,CNCCC1=CC=CC=N1.Cl.Cl,XVDFMHARQUBJRE-UHFFFAOYSA-N,OK,BETAHISTINE DIHYDROCHLORIDE
BETAINE,C[N+](C)(C)CC(=O)[O-],KWIUHFFTVRNATP-UHFFFAOYSA-N,OK,BETAINE
BETAMETHASONE,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,UREBDLICKHMUKA-DVTGEIKXSA-N,OK,BETAMETHASONE
BETAMETHASONE DIPROPIONATE,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)OC(=O)CC,CIWBQSYVNNPZIQ-XYWKZLDCSA-N,OK,BETAMETHASONE DIPROPIONATE
BETAMETHASONE VALERATE,CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO,SNHRLVCMMWUAJD-SUYDQAKGSA-N,OK,BETAMETHASONE VALERATE
BETAMIPRON,C1=CC=C(C=C1)C(=O)NCCC(=O)O,CWXYHOHYCJXYFQ-UHFFFAOYSA-N,OK,BETAMIPRON
BETAXOLOL,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,NWIUTZDMDHAVTP-UHFFFAOYSA-N,OK,BETAXOLOL
BETHANECHOL,CC(C[N+](C)(C)C)OC(=O)N,NZUPCNDJBJXXRF-UHFFFAOYSA-O,OK,BETHANECHOL
BETHANECHOL CHLORIDE,CC(C[N+](C)(C)C)OC(=O)N.[Cl-],XXRMYXBSBOVVBH-UHFFFAOYSA-N,OK,BETHANECHOL CHLORIDE
BETULINIC ACID,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,QGJZLNKBHJESQX-FZFNOLFKSA-N,OK,BETULINIC ACID
BEXAROTENE,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,NAVMQTYZDKMPEU-UHFFFAOYSA-N,OK,BEXAROTENE
BEZAFIBRATE,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,IIBYAHWJQTYFKB-UHFFFAOYSA-N,OK,BEZAFIBRATE
BFH772,C1=CC(=CC(=C1)NC(=O)C2=CC=CC3=C2C=CC(=C3)OC4=NC=NC(=C4)CO)C(F)(F)F,JNLSTLQFDDAULK-UHFFFAOYSA-N,OK,BFH772
BGB-3111,C=CC(=O)N1CCC(CC1)C2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N,RNOAOAWBMHREKO-QFIPXVFZSA-N,OK,BGB-3111
BGP-15,C1CCN(CC1)CC(CON=C(C2=CN=CC=C2)N)O.Cl.Cl,ISGGVCWFTPTHIX-UHFFFAOYSA-N,OK,BGP-15
BGT-226 FREE BASE,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC(=C(C=C4)N5CCNCC5)C(F)(F)F)C6=CN=C(C=C6)OC,BMMXYEBLEBULND-UHFFFAOYSA-N,OK,BGT-226 FREE BASE
BI 2536,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,XQVVPGYIWAGRNI-JOCHJYFZSA-N,OK,BI 2536
BI-671800,CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O,XEOSTBFUCNZKGS-UHFFFAOYSA-N,OK,BI-671800
BI-7273,CN1C=C(C2=C(C1=O)C=NC=C2)C3=CC(=C(C(=C3)OC)CN(C)C)OC,RBUYFHLQNPJMQM-UHFFFAOYSA-N,OK,BI-7273
BI-78D3,C1COC2=C(O1)C=CC(=C2)N3C(=O)NN=C3SC4=NC=C(S4)[N+](=O)[O-],QFRLDZGQEZCCJZ-UHFFFAOYSA-N,OK,BI-78D3
BI-847325,CCNC(=O)C#CC1=CC2=C(C=C1)C(=C(N2)O)C(=NC3=CC=C(C=C3)CN(C)C)C4=CC=CC=C4,OCUQMWSIGPQEMX-UHFFFAOYSA-N,OK,BI-847325
BI-9564,CN1C=C(C2=C(C1=O)C=NC=C2)C3=C(C=C(C(=C3)OC)CN(C)C)OC,BJFSUDWKXGMUKA-UHFFFAOYSA-N,OK,BI-9564
BI-D1870,CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C,DTEKTGDVSARYDS-UHFFFAOYSA-N,OK,BI-D1870
BI605906,CCC(C1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCC(CC3)S(=O)(=O)C)(F)F,IYHHRZBKXXKDDY-UHFFFAOYSA-N,OK,BI605906
BIBR 1532,CCN(CC)c1ccc2cc(C(C)=NNC(N)=S)c(=O)oc2c1,,OK,BIBR 1532
BIBR-1048,CCCCCCOC(=O)NC(=N)C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4,KSGXQBZTULBEEQ-UHFFFAOYSA-N,OK,BIBR-1048
BIBR-1532,CCN(CC)c1ccc2cc(C(C)=NNC(N)=S)c(=O)oc2c1,,OK,BIBR-1532
BICALUTAMIDE,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,LKJPYSCBVHEWIU-UHFFFAOYSA-N,OK,BICALUTAMIDE
BIFEMELANE,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,QSQQPMHPCBLLGX-UHFFFAOYSA-N,OK,BIFEMELANE
BIFONAZOLE,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,OK,BIFONAZOLE
BIIB021,CC1=CN=C(C(=C1OC)C)CN2C=NC3=C2N=C(N=C3Cl)N,QULDDKSCVCJTPV-UHFFFAOYSA-N,OK,BIIB021
BILOBALIDE,CC(C)(C)C1(CC2C3(C14C(C(=O)OC4OC3=O)O)CC(=O)O2)O,MOLPUWBMSBJXER-YDGSQGCISA-N,OK,BILOBALIDE
BIMATOPROST,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O,AQOKCDNYWBIDND-FTOWTWDKSA-N,OK,BIMATOPROST
BIMIRALISIB,C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,ADGGYDAFIHSYFI-UHFFFAOYSA-N,OK,BIMIRALISIB
BINDARIT,CC(C)(C(=O)O)OCC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3,MTHORRSSURHQPZ-UHFFFAOYSA-N,OK,BINDARIT
BINIMETINIB,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO,ACWZRVQXLIRSDF-UHFFFAOYSA-N,OK,BINIMETINIB
BIO-ACETOXIME,CC(=O)ON=C1C2=CC=CC=C2N=C1C3=C(NC4=C3C=CC(=C4)Br)O,HUDSYNWJCPDHLL-CJLVFECKSA-N,OK,BIO-ACETOXIME
BIOCHANIN A,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,WUADCCWRTIWANL-UHFFFAOYSA-N,OK,BIOCHANIN A
BIOEPIDERM,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,OK,BIOEPIDERM
BIOYMIFI,C1=CC(=CC=C1N2C(=O)C(=CC3=CC=C(O3)C4=CC5=C(C=C4)C(=O)NC5=O)SC2=N)Br,ULBOWKXOFOTCMU-NLDKGBHCSA-N,OK,BIOYMIFI
BIPERIDEN,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,YSXKPIUOCJLQIE-UHFFFAOYSA-N,OK,BIPERIDEN
BIPERIDEN HYDROCHLORIDE,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O.Cl,RDNLAULGBSQZMP-UHFFFAOYSA-N,OK,BIPERIDEN HYDROCHLORIDE
BIRABRESIB,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,GNMUEVRJHCWKTO-FQEVSTJZSA-N,OK,BIRABRESIB
BIRINAPANT,CCC(C(=O)N1CC(CC1CC2=C(NC3=C2C=CC(=C3)F)C4=C(C5=C(N4)C=C(C=C5)F)CC6CC(CN6C(=O)C(CC)NC(=O)C(C)NC)O)O)NC(=O)C(C)NC,PKWRMUKBEYJEIX-DXXQBUJASA-N,OK,BIRINAPANT
BIS(2-METHOXYETHYL) PHTHALATE,COCCOC(=O)C1=CC=CC=C1C(=O)OCCOC,HSUIVCLOAAJSRE-UHFFFAOYSA-N,OK,BIS(2-METHOXYETHYL) PHTHALATE
BISACODYL,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,KHOITXIGCFIULA-UHFFFAOYSA-N,OK,BISACODYL
BISINDOLYLMALEIMIDE I,CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54,QMGUOJYZJKLOLH-UHFFFAOYSA-N,OK,BISINDOLYLMALEIMIDE I
BISOPROLOL,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,VHYCDWMUTMEGQY-UHFFFAOYSA-N,OK,BISOPROLOL
BISOPROLOL FUMARATE,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=CC(=O)O)C(=O)O,VMDFASMUILANOL-WXXKFALUSA-N,OK,BISOPROLOL FUMARATE
BIX 02189,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N(C)C)O,ZGXOBLVQIVXKEB-UHFFFAOYSA-N,OK,BIX 02189
BIX 02565,C[C@@H]1CCNC(=O)c2cc3ccc(C(=O)Nc4nc5ccccc5n4CCCN(C)C)cc3n21.Cl.Cl,,OK,BIX 02565
BIX-01294,CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)CC5=CC=CC=C5)OC)OC,OSXFATOLZGZLSK-UHFFFAOYSA-N,OK,BIX-01294
BIX02188,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N)O,WGPXKFOFEXJMBD-UHFFFAOYSA-N,OK,BIX02188
BLEOMYCIN,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,OYVAGSVQBOHSSS-WXFSZRTFSA-O,OK,BLEOMYCIN
BLEOMYCIN SULFATE,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)O,WUIABRMSWOKTOF-OYALTWQYSA-O,OK,BLEOMYCIN SULFATE
BLU-554,COC1=CC(=C(C(=C1Cl)C2=CC3=CN=C(N=C3C=C2)NC4COCCC4NC(=O)C=C)Cl)OC,MGZKYOAQVGSSGC-DLBZAZTESA-N,OK,BLU-554
BLU9931,CC1=C(C(=CC=C1)NC(=O)C=C)NC2=NC=C3C=C(C=CC3=N2)C4=C(C(=CC(=C4Cl)OC)OC)Cl,TXEBNKKOLVBTFK-UHFFFAOYSA-N,OK,BLU9931
BLZ945,CNC(=O)C1=NC=CC(=C1)OC2=CC3=C(C=C2)N=C(S3)NC4CCCCC4O,ADZBMFGQQWPHMJ-RHSMWYFYSA-N,OK,BLZ945
BML-190,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4CCOCC4,BJSDNVVWJYDOLK-UHFFFAOYSA-N,OK,BML-190
BML-277,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=O)N)OC4=CC=C(C=C4)Cl,UXGJAOIJSROTTN-UHFFFAOYSA-N,OK,BML-277
BMS 299897,CC(C1=C(C=C(C=C1)F)CCCC(=O)O)N(C2=C(C=CC(=C2)F)F)S(=O)(=O)C3=CC=C(C=C3)Cl,IZAOBRWCUGOKNH-OAHLLOKOSA-N,OK,BMS 299897
BMS-2,C1=CN(C(=O)C(=C1)C(=O)NC2=CC(=C(C=C2)OC3=C4C=CNC4=NC=C3)F)C5=CC=C(C=C5)F,OBSFXHDOLBYWRJ-UHFFFAOYSA-N,OK,BMS-2
BMS-214662,C1C(N(CC2=C(N1CC3=CN=CN3)C=CC(=C2)C#N)S(=O)(=O)C4=CC=CS4)CC5=CC=CC=C5,OLCWFLWEHWLBTO-HSZRJFAPSA-N,OK,BMS-214662
BMS-265246,CCCCOC1=C(C=NC2=NNC=C12)C(=O)C3=C(C=C(C=C3F)C)F,SCFMWQIQBVZOQR-UHFFFAOYSA-N,OK,BMS-265246
BMS-3,C1CC1C(=O)NC2=NC=C(S2)C3=CC(=NN3C4=C(C=CC=C4Cl)Cl)C(F)F,YBGGBHCJSAEIAS-UHFFFAOYSA-N,OK,BMS-3
BMS-378806,CC1CN(CCN1C(=O)C(=O)C2=CNC3=NC=CC(=C23)OC)C(=O)C4=CC=CC=C4,OKGPFTLYBPQBIX-CQSZACIVSA-N,OK,BMS-378806
BMS-5,CC(C)C(=O)NC1=NC=C(S1)C2=CC(=NN2C3=C(C=CC=C3Cl)Cl)C(F)F,IVUGBSGLHRJSSP-UHFFFAOYSA-N,OK,BMS-5
BMS-509744,CC1=CC(=C(C=C1SC2=CN=C(S2)NC(=O)C3=CC=C(C=C3)CNC(C)C(C)(C)C)C(=O)N4CCN(CC4)C(=O)C)OC,ZHXNIYGJAOPMSO-UHFFFAOYSA-N,OK,BMS-509744
BMS-536924,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,ZWVZORIKUNOTCS-OAQYLSRUSA-N,OK,BMS-536924
BMS-582949,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,,OK,BMS-582949
BMS-587101,CN1C(=O)N(C(=O)C12CN(CC2C3=CC=C(C=C3)C#N)CC4=CC(=CS4)C(=O)O)C5=CC(=CC(=C5)Cl)Cl,NXNKJLOEGWSJGI-BKMJKUGQSA-N,OK,BMS-587101
BMS-595,CN1CCN(CC1)C2=CC(=CC(=C2Cl)NC3=NN4C(=CN=C4C(=C3)NC5CC5)C#N)NC(=O)OC,PLBDXXVJEKLGMJ-UHFFFAOYSA-N,OK,BMS-595
BMS-599626,CC1=C2C(=NC=NN2C=C1NC(=O)OCC3COCCN3)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F,LUJZZYWHBDHDQX-QFIPXVFZSA-N,OK,BMS-599626
BMS-687453,CC1=C(N=C(O1)C2=CC=C(C=C2)Cl)COC3=CC=CC(=C3)CN(CC(=O)O)C(=O)OC,UJIBXDMNCMEJAY-UHFFFAOYSA-N,OK,BMS-687453
BMS-690514,COC1=CC=CC(=C1)NC2=NC=NN3C2=C(C=C3)CN4CCC(C(C4)O)N,CSGQVNMSRKWUSH-IAGOWNOFSA-N,OK,BMS-690514
BMS-707035,CN1C(=O)C(=C(N=C1N2CCCCS2(=O)=O)C(=O)NCC3=CC=C(C=C3)F)O,VNIWZCGZPBJWBI-UHFFFAOYSA-N,OK,BMS-707035
BMS-754807,CC1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,LQVXSNNAFNGRAH-QHCPKHFHSA-N,OK,BMS-754807
BMS-777607,CCOC1=C(C(=O)N(C=C1)C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C(=NC=C4)N)Cl)F,VNBRGSXVFBYQNN-UHFFFAOYSA-N,OK,BMS-777607
BMS-833923,CC1=C(C=C(C=C1)CNC)NC(=O)C2=CC=C(C=C2)NC3=NC4=CC=CC=C4C(=N3)C5=CC=CC=C5,KLRRGBHZCJLIEL-UHFFFAOYSA-N,OK,BMS-833923
BMS-906024,CN1C2=CC=CC=C2C(=NC(C1=O)NC(=O)C(CCC(F)(F)F)C(CCC(F)(F)F)C(=O)N)C3=CC=CC=C3,AYOUDDAETNMCBW-GSHUGGBRSA-N,OK,BMS-906024
BMS-911543,CCN1C(=CC2=C3C(=C(N=C21)NC4=NN(C(=C4)C)C)N=CN3C)C(=O)N(C5CC5)C6CC6,JCINBYQJBYJGDM-UHFFFAOYSA-N,OK,BMS-911543
BMS-983970,C1CC1CC(C(CCC(F)(F)F)C(=O)NC2C(=O)NC3=C(C=CC=C3F)C(=N2)C4=CC=CC=C4)C(=O)N,RANYIWAZSQWERN-WLENULPWSA-N,OK,BMS-983970
BMS-986020,CC1=NOC(=C1NC(=O)OC(C)C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5(CC5)C(=O)O,GQBRZBHEPUQRPL-LJQANCHMSA-N,OK,BMS-986020
BMS-986158,CC1=C(N(N=N1)C)C2=CC3=C(C4=C(N3C(C5CCOCC5)C6=CC=CC=C6)C=C(C=C4)C(C)(C)O)N=C2,KGERZPVQIRYWRK-GDLZYMKVSA-N,OK,BMS-986158
BOCEPREVIR,CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,LHHCSNFAOIFYRV-DOVBMPENSA-N,OK,BOCEPREVIR
BORTEZOMIB,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,GXJABQQUPOEUTA-RDJZCZTQSA-N,OK,BORTEZOMIB
BOSENTAN,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,GJPICJJJRGTNOD-UHFFFAOYSA-N,OK,BOSENTAN
BOSENTAN HYDRATE,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC.O,SXTRWVVIEPWAKM-UHFFFAOYSA-N,OK,BOSENTAN HYDRATE
BOSUTINIB,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,UBPYILGKFZZVDX-UHFFFAOYSA-N,OK,BOSUTINIB
BP-1-102,CN(CC(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC(=C(C=C3)C(=O)O)O)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,WNVSFFVDMUSXSX-UHFFFAOYSA-N,OK,BP-1-102
BPTES,C1=CC=C(C=C1)CC(=O)NC2=NN=C(S2)CCSCCC3=NN=C(S3)NC(=O)CC4=CC=CC=C4,MDJIPXYRSZHCFS-UHFFFAOYSA-N,OK,BPTES
BQ-123,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)C(C)C)CC(=O)O)CC3=CNC4=CC=CC=C43,VYCMAAOURFJIHD-PJNXIOHISA-N,OK,BQ-123
BQU57,CC1=NN(C2=C1C(C(=C(O2)N)C#N)C3=CC=C(C=C3)C(F)(F)F)C,IJCMHHSFXFMZAI-UHFFFAOYSA-N,OK,BQU57
BRACKEN FERN TOXIC COMPONENT,C1C(C(C(C=C1C(=O)O)O)O)O,JXOHGGNKMLTUBP-HSUXUTPPSA-N,OK,BRACKEN FERN TOXIC COMPONENT
BREFELDIN A,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O,KQNZDYYTLMIZCT-KQPMLPITSA-N,OK,BREFELDIN A
BREQUINAR,CC1=C(C2=C(C=CC(=C2)F)N=C1C3=CC=C(C=C3)C4=CC=CC=C4F)C(=O)O,PHEZJEYUWHETKO-UHFFFAOYSA-N,OK,BREQUINAR
BRETYLIUM TOSYLATE,CC[N+](C)(C)CC1=CC=CC=C1Br.CC1=CC=C(C=C1)S(=O)(=O)[O-],KVWNWTZZBKCOPM-UHFFFAOYSA-M,OK,BRETYLIUM TOSYLATE
BRICICLIB,COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)OP(=O)(O)O,LXENKEWVEVKKGV-BQYQJAHWSA-N,OK,BRICICLIB
BRIGATINIB,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,,OK,BRIGATINIB
BRILANESTRANT,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,BURHGPHDEVGCEZ-KJGLQBJMSA-N,OK,BRILANESTRANT
BRIMONIDINE TARTRATE,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br.C(C(C(=O)O)O)(C(=O)O)O,QZHBYNSSDLTCRG-LREBCSMRSA-N,OK,BRIMONIDINE TARTRATE
BRINCIDOFOVIR,CCCCCCCCCCCCCCCCOCCCOP(=O)(COC(CN1C=CC(=NC1=O)N)CO)O,WXJFKKQWPMNTIM-VWLOTQADSA-N,OK,BRINCIDOFOVIR
BRINZOLAMIDE,CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,HCRKCZRJWPKOAR-JTQLQIEISA-N,OK,BRINZOLAMIDE
BRIVANIB,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OCC(C)O)C,WCWUXEGQKLTGDX-LLVKDONJSA-N,OK,BRIVANIB
BRIVANIB ALANINATE,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OCC(C)OC(=O)C(C)N)C,LTEJRLHKIYCEOX-OCCSQVGLSA-N,OK,BRIVANIB ALANINATE
BRK INHIBITOR P21D (HYDROCHLORIDE),C1CC1C2=CN3C(=CN=C3C(=N2)NC4=C(C=C(C=C4)C(=O)N5CCOCC5)F)C6=CNN=C6.Cl,GWHGHKMCIUENCZ-UHFFFAOYSA-N,OK,BRK INHIBITOR P21D (HYDROCHLORIDE)
BRL 15572,C1CN(CCN1CC(C(C2=CC=CC=C2)C3=CC=CC=C3)O)C4=CC(=CC=C4)Cl,QJHCTHPYUOXOGM-UHFFFAOYSA-N,OK,BRL 15572
BROMFENAC SODIUM,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)[O-].C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)[O-].O.O.O.[Na+].[Na+],PPOSVVJOVKVBPW-UHFFFAOYSA-L,OK,BROMFENAC SODIUM
BROMHEXINE,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2,OJGDCBLYJGHCIH-UHFFFAOYSA-N,OK,BROMHEXINE
